date,produit_id,quantite_vendue,prix_unitaire,montant_total
2023-07-01,100,4,174.71,698.84
2023-07-01,5,7,226.95,1588.6499999999999
2023-07-01,98,10,149.07,1490.6999999999998
2023-07-01,57,2,559.52,1119.04
2023-07-01,47,3,353.48,1060.44
2023-07-01,82,5,384.86,1924.3000000000002
2023-07-01,79,1,842.18,842.18
2023-07-01,6,6,832.16,4992.96
2023-07-01,92,2,969.22,1938.44
2023-07-01,64,5,719.57,3597.8500000000004
2023-07-01,61,7,813.34,5693.38
2023-07-01,86,7,560.99,3926.9300000000003
2023-07-01,70,1,820.08,820.08
2023-07-01,25,10,751.81,7518.099999999999
2023-07-01,19,8,622.88,4983.04
2023-07-01,84,10,446.93,4469.3
2023-07-01,68,3,733.32,2199.96
2023-07-01,101,1,800.82,800.82
2023-07-01,97,2,741.22,1482.44
2023-07-01,63,5,169.79,848.9499999999999
2023-07-01,28,2,416.0,832.0
2023-07-01,51,7,750.63,5254.41
2023-07-01,30,6,989.05,5934.299999999999
2023-07-01,10,8,690.97,5527.76
2023-07-01,46,2,566.65,1133.3
2023-07-01,32,3,729.52,2188.56
2023-07-01,45,7,870.52,6093.639999999999
2023-07-01,84,2,446.93,893.86
2023-07-01,15,9,898.16,8083.44
2023-07-01,60,3,491.01,1473.03
2023-07-01,92,2,969.22,1938.44
2023-07-01,6,5,832.16,4160.8
2023-07-01,58,5,438.19,2190.95
2023-07-01,2,1,318.39,318.39
2023-07-01,8,1,694.39,694.39
2023-07-01,102,2,436.37,872.74
2023-07-01,12,2,313.23,626.46
2023-07-01,18,1,604.72,604.72
2023-07-01,69,1,616.83,616.83
2023-07-01,73,1,66.64,66.64
2023-07-01,39,7,694.49,4861.43
2023-07-01,74,4,565.28,2261.12
2023-07-01,78,1,793.14,793.14
2023-07-01,46,3,566.65,1699.9499999999998
2023-07-01,20,7,293.45,2054.15
2023-07-01,60,2,491.01,982.02
2023-07-01,79,4,842.18,3368.72
2023-07-01,74,1,565.28,565.28
2023-07-01,76,5,890.23,4451.15
2023-07-01,22,1,168.85,168.85
2023-07-01,9,2,325.17,650.34
2023-07-01,28,8,416.0,3328.0
2023-07-01,15,3,898.16,2694.48
2023-07-01,105,5,982.1,4910.5
2023-07-01,40,7,679.48,4756.360000000001
2023-07-01,42,5,514.3,2571.5
2023-07-01,16,6,399.38,2396.2799999999997
2023-07-01,85,6,249.75,1498.5
2023-07-01,27,2,306.44,612.88
2023-07-01,69,3,616.83,1850.4900000000002
2023-07-01,4,4,469.94,1879.76
2023-07-01,2,3,318.39,955.17
2023-07-01,77,7,500.37,3502.59
2023-07-01,52,5,273.99,1369.95
2023-07-01,62,2,978.15,1956.3
2023-07-01,53,2,97.21,194.42
2023-07-01,19,10,622.88,6228.8
2023-07-01,38,10,274.3,2743.0
2023-07-01,90,2,129.01,258.02
2023-07-01,26,4,676.77,2707.08
2023-07-01,9,8,325.17,2601.36
2023-07-01,12,4,313.23,1252.92
2023-07-01,55,3,520.75,1562.25
2023-07-01,100,1,174.71,174.71
2023-07-01,53,3,97.21,291.63
2023-07-01,97,10,741.22,7412.200000000001
2023-07-01,71,5,370.69,1853.45
2023-07-01,46,3,566.65,1699.9499999999998
2023-07-01,105,3,982.1,2946.3
2023-07-01,59,7,152.23,1065.61
2023-07-01,86,3,560.99,1682.97
2023-07-01,24,8,847.41,6779.28
2023-07-01,44,1,236.52,236.52
2023-07-01,89,10,789.29,7892.9
2023-07-01,63,1,169.79,169.79
2023-07-01,56,7,283.81,1986.67
2023-07-01,30,5,989.05,4945.25
2023-07-01,13,9,884.87,7963.83
2023-07-01,25,7,751.81,5262.67
2023-07-01,50,5,891.34,4456.7
2023-07-01,38,7,274.3,1920.1000000000001
2023-07-01,8,3,694.39,2083.17
2023-07-01,32,6,729.52,4377.12
2023-07-01,60,9,491.01,4419.09
2023-07-01,14,2,401.77,803.54
2023-07-01,100,8,174.71,1397.68
2023-07-01,12,3,313.23,939.69
2023-07-01,42,7,514.3,3600.0999999999995
2023-07-01,31,6,893.41,5360.46
2023-07-01,11,8,480.35,3842.8
2023-07-01,58,2,438.19,876.38
2023-07-01,73,2,66.64,133.28
2023-07-01,8,10,694.39,6943.9
2023-07-01,37,8,56.42,451.36
2023-07-01,30,1,989.05,989.05
2023-07-01,72,5,547.54,2737.7
2023-07-01,99,3,934.2,2802.6000000000004
2023-07-01,49,4,128.86,515.44
2023-07-01,94,9,434.39,3909.5099999999998
2023-07-01,25,3,751.81,2255.43
2023-07-01,43,3,201.16,603.48
2023-07-01,76,8,890.23,7121.84
2023-07-01,105,9,982.1,8838.9
2023-07-01,86,9,560.99,5048.91
2023-07-01,15,8,898.16,7185.28
2023-07-01,24,6,847.41,5084.46
2023-07-01,91,3,223.18,669.54
2023-07-01,89,4,789.29,3157.16
2023-07-01,80,9,952.98,8576.82
2023-07-01,83,4,748.88,2995.52
2023-07-01,48,1,576.19,576.19
2023-07-01,67,1,46.54,46.54
2023-07-01,71,3,370.69,1112.07
2023-07-01,63,5,169.79,848.9499999999999
2023-07-01,32,3,729.52,2188.56
2023-07-01,18,2,604.72,1209.44
2023-07-01,56,7,283.81,1986.67
2023-07-01,105,8,982.1,7856.8
2023-07-01,78,3,793.14,2379.42
2023-07-01,28,2,416.0,832.0
2023-07-01,90,10,129.01,1290.1
2023-07-01,50,2,891.34,1782.68
2023-07-01,67,10,46.54,465.4
2023-07-01,91,6,223.18,1339.08
2023-07-01,77,7,500.37,3502.59
2023-07-01,36,5,683.51,3417.55
2023-07-01,7,5,951.34,4756.7
2023-07-01,88,7,824.19,5769.33
2023-07-01,66,8,421.3,3370.4
2023-07-01,57,4,559.52,2238.08
2023-07-01,27,2,306.44,612.88
2023-07-01,56,3,283.81,851.4300000000001
2023-07-01,92,5,969.22,4846.1
2023-07-01,35,10,166.24,1662.4
2023-07-01,81,7,860.02,6020.139999999999
2023-07-01,62,10,978.15,9781.5
2023-07-01,102,2,436.37,872.74
2023-07-01,95,5,368.97,1844.8500000000001
2023-07-01,4,9,469.94,4229.46
2023-07-01,57,10,559.52,5595.2
2023-07-01,83,5,748.88,3744.4
2023-07-01,50,1,891.34,891.34
2023-07-01,60,4,491.01,1964.04
2023-07-01,104,5,748.03,3740.1499999999996
2023-07-01,48,2,576.19,1152.38
2023-07-01,14,8,401.77,3214.16
2023-07-01,51,2,750.63,1501.26
2023-07-01,55,8,520.75,4166.0
2023-07-01,17,2,290.58,581.16
2023-07-01,105,7,982.1,6874.7
2023-07-01,58,7,438.19,3067.33
2023-07-01,44,7,236.52,1655.64
2023-07-01,15,8,898.16,7185.28
2023-07-01,89,4,789.29,3157.16
2023-07-01,65,9,239.82,2158.38
2023-07-01,49,1,128.86,128.86
2023-07-01,8,4,694.39,2777.56
2023-07-01,53,6,97.21,583.26
2023-07-01,85,8,249.75,1998.0
2023-07-01,74,8,565.28,4522.24
2023-07-01,21,10,524.23,5242.3
2023-07-01,64,2,719.57,1439.14
2023-07-01,63,6,169.79,1018.74
2023-07-01,16,5,399.38,1996.9
2023-07-01,60,8,491.01,3928.08
2023-07-01,76,10,890.23,8902.3
2023-07-01,90,4,129.01,516.04
2023-07-01,48,6,576.19,3457.1400000000003
2023-07-01,50,10,891.34,8913.4
2023-07-01,5,6,226.95,1361.6999999999998
2023-07-01,47,1,353.48,353.48
2023-07-01,39,2,694.49,1388.98
2023-07-01,20,7,293.45,2054.15
2023-07-01,1,10,620.21,6202.1
2023-07-01,36,4,683.51,2734.04
2023-07-01,25,4,751.81,3007.24
2023-07-01,33,7,264.73,1853.1100000000001
2023-07-01,72,2,547.54,1095.08
2023-07-01,24,5,847.41,4237.05
2023-07-01,38,2,274.3,548.6
2023-07-01,37,8,56.42,451.36
2023-07-01,17,3,290.58,871.74
2023-07-01,30,3,989.05,2967.1499999999996
2023-07-01,72,3,547.54,1642.62
2023-07-01,27,7,306.44,2145.08
2023-07-01,80,6,952.98,5717.88
2023-07-01,1,10,620.21,6202.1
2023-07-01,105,1,982.1,982.1
2023-07-01,17,10,290.58,2905.7999999999997
2023-07-01,64,10,719.57,7195.700000000001
2023-07-01,39,10,694.49,6944.9
2023-07-01,15,5,898.16,4490.8
2023-07-01,94,10,434.39,4343.9
2023-07-01,57,5,559.52,2797.6
2023-07-01,35,4,166.24,664.96
2023-07-01,58,10,438.19,4381.9
2023-07-01,93,6,641.75,3850.5
2023-07-01,44,6,236.52,1419.1200000000001
2023-07-01,61,8,813.34,6506.72
2023-07-01,48,2,576.19,1152.38
2023-07-01,73,2,66.64,133.28
2023-07-01,100,8,174.71,1397.68
2023-07-01,52,7,273.99,1917.93
2023-07-01,21,1,524.23,524.23
2023-07-01,33,6,264.73,1588.38
2023-07-01,13,7,884.87,6194.09
2023-07-01,71,4,370.69,1482.76
2023-07-01,89,10,789.29,7892.9
2023-07-01,61,1,813.34,813.34
2023-07-01,56,3,283.81,851.4300000000001
2023-07-01,13,10,884.87,8848.7
2023-07-01,64,2,719.57,1439.14
2023-07-01,58,5,438.19,2190.95
2023-07-01,103,8,276.11,2208.88
2023-07-01,1,1,620.21,620.21
2023-07-01,18,4,604.72,2418.88
2023-07-01,23,7,555.48,3888.36
2023-07-01,35,6,166.24,997.44
2023-07-01,56,8,283.81,2270.48
2023-07-01,87,4,128.29,513.16
2023-07-01,77,1,500.37,500.37
2023-07-01,75,8,832.48,6659.84
2023-07-01,80,5,952.98,4764.9
2023-07-01,53,9,97.21,874.89
2023-07-01,93,10,641.75,6417.5
2023-07-01,91,8,223.18,1785.44
2023-07-01,16,4,399.38,1597.52
2023-07-01,2,10,318.39,3183.8999999999996
2023-07-01,76,2,890.23,1780.46
2023-07-01,25,1,751.81,751.81
2023-07-01,40,4,679.48,2717.92
2023-07-01,9,4,325.17,1300.68
2023-07-01,48,7,576.19,4033.3300000000004
2023-07-01,72,7,547.54,3832.7799999999997
2023-07-01,52,4,273.99,1095.96
2023-07-01,97,8,741.22,5929.76
2023-07-01,67,7,46.54,325.78
2023-07-01,33,8,264.73,2117.84
2023-07-01,25,9,751.81,6766.289999999999
2023-07-01,98,3,149.07,447.21
2023-07-01,59,4,152.23,608.92
2023-07-01,73,5,66.64,333.2
2023-07-01,36,9,683.51,6151.59
2023-07-01,94,7,434.39,3040.73
2023-07-01,63,5,169.79,848.9499999999999
2023-07-01,17,5,290.58,1452.8999999999999
2023-07-01,27,10,306.44,3064.4
2023-07-01,26,7,676.77,4737.389999999999
2023-07-01,40,7,679.48,4756.360000000001
2023-07-01,1,1,620.21,620.21
2023-07-01,48,2,576.19,1152.38
2023-07-01,103,8,276.11,2208.88
2023-07-01,88,3,824.19,2472.57
2023-07-01,69,7,616.83,4317.81
2023-07-01,10,4,690.97,2763.88
2023-07-01,100,6,174.71,1048.26
2023-07-01,74,6,565.28,3391.68
2023-07-01,41,6,195.34,1172.04
2023-07-01,29,10,356.09,3560.8999999999996
2023-07-01,83,10,748.88,7488.8
2023-07-01,45,5,870.52,4352.6
2023-07-01,65,3,239.82,719.46
2023-07-01,96,7,669.79,4688.53
2023-07-01,18,9,604.72,5442.4800000000005
2023-07-01,70,3,820.08,2460.2400000000002
2023-07-01,101,10,800.82,8008.200000000001
2023-07-01,2,7,318.39,2228.73
2023-07-01,52,1,273.99,273.99
2023-07-01,42,9,514.3,4628.7
2023-07-01,81,8,860.02,6880.16
2023-07-01,42,10,514.3,5143.0
2023-07-01,55,10,520.75,5207.5
2023-07-01,91,1,223.18,223.18
2023-07-01,45,5,870.52,4352.6
2023-07-01,37,5,56.42,282.1
2023-07-01,96,1,669.79,669.79
2023-07-01,13,1,884.87,884.87
2023-07-01,98,10,149.07,1490.6999999999998
2023-07-01,40,4,679.48,2717.92
2023-07-01,71,2,370.69,741.38
2023-07-01,41,1,195.34,195.34
2023-07-01,35,5,166.24,831.2
2023-07-01,39,7,694.49,4861.43
2023-07-01,86,10,560.99,5609.9
2023-07-01,70,9,820.08,7380.72
2023-07-01,12,1,313.23,313.23
2023-07-01,77,7,500.37,3502.59
2023-07-01,57,1,559.52,559.52
2023-07-01,10,8,690.97,5527.76
2023-07-01,60,10,491.01,4910.1
2023-07-01,65,4,239.82,959.28
2023-07-01,78,8,793.14,6345.12
2023-07-01,39,7,694.49,4861.43
2023-07-01,73,3,66.64,199.92000000000002
2023-07-01,36,4,683.51,2734.04
2023-07-01,51,4,750.63,3002.52
2023-07-01,7,5,951.34,4756.7
2023-07-01,38,2,274.3,548.6
2023-07-01,2,2,318.39,636.78
2023-07-01,66,10,421.3,4213.0
2023-07-01,42,8,514.3,4114.4
2023-07-01,28,6,416.0,2496.0
2023-07-01,90,4,129.01,516.04
2023-07-01,94,1,434.39,434.39
2023-07-01,4,7,469.94,3289.58
2023-07-01,99,6,934.2,5605.200000000001
2023-07-01,53,3,97.21,291.63
2023-07-01,80,1,952.98,952.98
2023-07-01,90,5,129.01,645.05
2023-07-01,2,5,318.39,1591.9499999999998
2023-07-01,83,2,748.88,1497.76
2023-07-01,105,6,982.1,5892.6
2023-07-01,77,1,500.37,500.37
2023-07-01,73,3,66.64,199.92000000000002
2023-07-01,91,3,223.18,669.54
2023-07-01,68,10,733.32,7333.200000000001
2023-07-01,27,7,306.44,2145.08
2023-07-01,21,2,524.23,1048.46
2023-07-01,7,9,951.34,8562.06
2023-07-01,30,3,989.05,2967.1499999999996
2023-07-01,79,7,842.18,5895.259999999999
2023-07-01,31,2,893.41,1786.82
2023-07-01,44,5,236.52,1182.6000000000001
2023-07-01,35,3,166.24,498.72
2023-07-01,103,4,276.11,1104.44
2023-07-01,10,4,690.97,2763.88
2023-07-01,94,3,434.39,1303.17
2023-07-01,85,8,249.75,1998.0
2023-07-01,33,2,264.73,529.46
2023-07-01,52,2,273.99,547.98
2023-07-01,73,7,66.64,466.48
2023-07-01,13,3,884.87,2654.61
2023-07-01,43,1,201.16,201.16
2023-07-01,40,1,679.48,679.48
2023-07-01,77,8,500.37,4002.96
2023-07-01,91,2,223.18,446.36
2023-07-01,105,2,982.1,1964.2
2023-07-01,61,7,813.34,5693.38
2023-07-01,82,8,384.86,3078.88
2023-07-01,17,9,290.58,2615.22
2023-07-01,7,8,951.34,7610.72
2023-07-01,28,10,416.0,4160.0
2023-07-01,81,5,860.02,4300.1
2023-07-01,92,7,969.22,6784.54
2023-07-01,62,10,978.15,9781.5
2023-07-01,11,9,480.35,4323.150000000001
2023-07-01,43,1,201.16,201.16
2023-07-01,60,9,491.01,4419.09
2023-07-01,50,3,891.34,2674.02
2023-07-01,48,4,576.19,2304.76
2023-07-01,40,4,679.48,2717.92
2023-07-01,44,4,236.52,946.08
2023-07-01,77,1,500.37,500.37
2023-07-01,63,9,169.79,1528.11
2023-07-01,47,2,353.48,706.96
2023-07-01,12,4,313.23,1252.92
2023-07-01,63,8,169.79,1358.32
2023-07-01,84,5,446.93,2234.65
2023-07-01,82,5,384.86,1924.3000000000002
2023-07-01,23,8,555.48,4443.84
2023-07-01,76,10,890.23,8902.3
2023-07-01,67,7,46.54,325.78
2023-07-01,54,3,13.01,39.03
2023-07-01,5,4,226.95,907.8
2023-07-01,97,2,741.22,1482.44
2023-07-01,35,9,166.24,1496.16
2023-07-01,94,2,434.39,868.78
2023-07-01,1,9,620.21,5581.89
2023-07-01,56,6,283.81,1702.8600000000001
2023-07-01,16,2,399.38,798.76
2023-07-01,85,4,249.75,999.0
2023-07-01,105,10,982.1,9821.0
2023-07-01,6,10,832.16,8321.6
2023-07-01,100,1,174.71,174.71
2023-07-01,45,3,870.52,2611.56
2023-07-01,24,2,847.41,1694.82
2023-07-01,99,10,934.2,9342.0
2023-07-01,40,1,679.48,679.48
2023-07-01,23,10,555.48,5554.8
2023-07-01,58,2,438.19,876.38
2023-07-01,64,3,719.57,2158.71
2023-07-01,86,2,560.99,1121.98
2023-07-01,61,3,813.34,2440.02
2023-07-01,9,10,325.17,3251.7000000000003
2023-07-01,73,6,66.64,399.84000000000003
2023-07-01,59,9,152.23,1370.07
2023-07-01,12,7,313.23,2192.61
2023-07-01,2,8,318.39,2547.12
2023-07-01,19,9,622.88,5605.92
2023-07-01,95,4,368.97,1475.88
2023-07-01,68,4,733.32,2933.28
2023-07-01,52,9,273.99,2465.91
2023-07-01,49,7,128.86,902.0200000000001
2023-07-01,60,7,491.01,3437.0699999999997
2023-07-01,91,4,223.18,892.72
2023-07-01,69,2,616.83,1233.66
2023-07-01,25,5,751.81,3759.0499999999997
2023-07-01,21,9,524.23,4718.07
2023-07-01,70,1,820.08,820.08
2023-07-01,72,9,547.54,4927.86
2023-07-01,13,7,884.87,6194.09
2023-07-01,45,7,870.52,6093.639999999999
2023-07-01,48,2,576.19,1152.38
2023-07-01,85,6,249.75,1498.5
2023-07-01,78,8,793.14,6345.12
2023-07-01,38,3,274.3,822.9000000000001
2023-07-01,97,8,741.22,5929.76
2023-07-01,64,4,719.57,2878.28
2023-07-01,8,5,694.39,3471.95
2023-07-01,57,4,559.52,2238.08
2023-07-01,49,4,128.86,515.44
2023-07-01,57,10,559.52,5595.2
2023-07-01,8,7,694.39,4860.73
2023-07-01,66,7,421.3,2949.1
2023-07-01,52,8,273.99,2191.92
2023-07-01,77,9,500.37,4503.33
2023-07-01,43,9,201.16,1810.44
2023-07-01,16,8,399.38,3195.04
2023-07-01,84,9,446.93,4022.37
2023-07-01,19,4,622.88,2491.52
2023-07-01,20,3,293.45,880.3499999999999
2023-07-01,80,3,952.98,2858.94
2023-07-01,24,10,847.41,8474.1
2023-07-01,48,10,576.19,5761.900000000001
2023-07-01,6,4,832.16,3328.64
2023-07-01,72,1,547.54,547.54
2023-07-01,55,9,520.75,4686.75
2023-07-01,4,6,469.94,2819.64
2023-07-01,81,2,860.02,1720.04
2023-07-01,102,4,436.37,1745.48
2023-07-01,69,1,616.83,616.83
2023-07-01,63,3,169.79,509.37
2023-07-01,59,1,152.23,152.23
2023-07-01,38,8,274.3,2194.4
2023-07-01,62,2,978.15,1956.3
2023-07-01,79,8,842.18,6737.44
2023-07-01,36,9,683.51,6151.59
2023-07-01,64,9,719.57,6476.13
2023-07-01,78,8,793.14,6345.12
2023-07-01,12,8,313.23,2505.84
2023-07-01,60,9,491.01,4419.09
2023-07-01,57,3,559.52,1678.56
2023-07-01,24,5,847.41,4237.05
2023-07-01,49,5,128.86,644.3000000000001
2023-07-01,30,5,989.05,4945.25
2023-07-01,29,9,356.09,3204.81
2023-07-01,67,1,46.54,46.54
2023-07-01,48,3,576.19,1728.5700000000002
2023-07-01,35,3,166.24,498.72
2023-07-01,50,5,891.34,4456.7
2023-07-01,16,5,399.38,1996.9
2023-07-01,40,5,679.48,3397.4
2023-07-01,1,3,620.21,1860.63
2023-07-01,18,4,604.72,2418.88
2023-07-01,83,1,748.88,748.88
2023-07-01,19,6,622.88,3737.2799999999997
2023-07-01,98,8,149.07,1192.56
2023-07-01,78,10,793.14,7931.4
2023-07-01,66,10,421.3,4213.0
2023-07-01,88,10,824.19,8241.900000000001
2023-07-01,71,1,370.69,370.69
2023-07-01,56,8,283.81,2270.48
2023-07-01,36,4,683.51,2734.04
2023-07-01,2,7,318.39,2228.73
2023-07-01,103,9,276.11,2484.9900000000002
2023-07-01,77,6,500.37,3002.2200000000003
2023-07-01,83,7,748.88,5242.16
2023-07-01,62,4,978.15,3912.6
2023-07-01,101,6,800.82,4804.92
2023-07-01,10,8,690.97,5527.76
2023-07-01,16,8,399.38,3195.04
2023-07-01,75,6,832.48,4994.88
2023-07-01,9,3,325.17,975.51
2023-07-01,33,9,264.73,2382.57
2023-07-01,91,7,223.18,1562.26
2023-07-01,20,5,293.45,1467.25
2023-07-01,31,2,893.41,1786.82
2023-07-01,79,8,842.18,6737.44
2023-07-01,48,4,576.19,2304.76
2023-07-01,71,7,370.69,2594.83
2023-07-01,55,8,520.75,4166.0
2023-07-01,52,4,273.99,1095.96
2023-07-01,90,1,129.01,129.01
2023-07-01,97,3,741.22,2223.66
2023-07-01,37,10,56.42,564.2
2023-07-01,38,2,274.3,548.6
2023-07-01,21,10,524.23,5242.3
2023-07-01,101,1,800.82,800.82
2023-07-01,56,6,283.81,1702.8600000000001
2023-07-01,32,10,729.52,7295.2
2023-07-01,46,9,566.65,5099.849999999999
2023-07-01,86,5,560.99,2804.95
2023-07-01,61,3,813.34,2440.02
2023-07-01,20,6,293.45,1760.6999999999998
2023-07-01,33,1,264.73,264.73
2023-07-01,84,7,446.93,3128.51
2023-07-01,4,1,469.94,469.94
2023-07-01,38,7,274.3,1920.1000000000001
2023-07-01,102,10,436.37,4363.7
2023-07-01,34,1,96.63,96.63
2023-07-01,14,2,401.77,803.54
2023-07-01,58,6,438.19,2629.14
2023-07-01,37,4,56.42,225.68
2023-07-01,73,5,66.64,333.2
2023-07-01,57,10,559.52,5595.2
2023-07-01,41,4,195.34,781.36
2023-07-01,53,1,97.21,97.21
2023-07-01,18,9,604.72,5442.4800000000005
2023-07-01,89,6,789.29,4735.74
2023-07-01,53,2,97.21,194.42
2023-07-01,38,8,274.3,2194.4
2023-07-01,64,3,719.57,2158.71
2023-07-01,30,1,989.05,989.05
2023-07-01,86,6,560.99,3365.94
2023-07-01,92,9,969.22,8722.98
2023-07-01,46,8,566.65,4533.2
2023-07-01,81,10,860.02,8600.2
2023-07-01,54,2,13.01,26.02
2023-07-01,95,8,368.97,2951.76
2023-07-01,20,1,293.45,293.45
2023-07-01,26,5,676.77,3383.85
2023-07-01,30,6,989.05,5934.299999999999
2023-07-01,34,9,96.63,869.67
2023-07-01,68,9,733.32,6599.88
2023-07-01,4,9,469.94,4229.46
2023-07-01,22,4,168.85,675.4
2023-07-01,25,9,751.81,6766.289999999999
2023-07-01,71,5,370.69,1853.45
2023-07-01,94,5,434.39,2171.95
2023-07-01,41,9,195.34,1758.06
2023-07-01,82,3,384.86,1154.58
2023-07-01,32,4,729.52,2918.08
2023-07-01,8,9,694.39,6249.51
2023-07-01,55,7,520.75,3645.25
2023-07-01,21,9,524.23,4718.07
2023-07-01,77,5,500.37,2501.85
2023-07-01,12,6,313.23,1879.38
2023-07-01,81,5,860.02,4300.1
2023-07-01,58,6,438.19,2629.14
2023-07-01,18,7,604.72,4233.04
2023-07-01,69,8,616.83,4934.64
2023-07-01,88,10,824.19,8241.900000000001
2023-07-01,1,3,620.21,1860.63
2023-07-01,29,7,356.09,2492.6299999999997
2023-07-01,24,6,847.41,5084.46
2023-07-01,84,7,446.93,3128.51
2023-07-01,79,10,842.18,8421.8
2023-07-01,51,1,750.63,750.63
2023-07-01,66,1,421.3,421.3
2023-07-01,55,2,520.75,1041.5
2023-07-01,7,4,951.34,3805.36
2023-07-01,62,6,978.15,5868.9
2023-07-01,41,4,195.34,781.36
2023-07-01,39,9,694.49,6250.41
2023-07-01,24,8,847.41,6779.28
2023-07-01,88,8,824.19,6593.52
2023-07-01,63,10,169.79,1697.8999999999999
2023-07-01,82,2,384.86,769.72
2023-07-01,67,7,46.54,325.78
2023-07-01,79,6,842.18,5053.08
2023-07-01,19,7,622.88,4360.16
2023-07-01,93,4,641.75,2567.0
2023-07-01,52,6,273.99,1643.94
2023-07-01,50,2,891.34,1782.68
2023-07-01,91,4,223.18,892.72
2023-07-01,4,1,469.94,469.94
2023-07-01,26,7,676.77,4737.389999999999
2023-07-01,35,9,166.24,1496.16
2023-07-01,71,2,370.69,741.38
2023-07-01,7,6,951.34,5708.04
2023-07-01,85,7,249.75,1748.25
2023-07-01,24,1,847.41,847.41
2023-07-01,11,5,480.35,2401.75
2023-07-01,37,9,56.42,507.78000000000003
2023-07-01,81,5,860.02,4300.1
2023-07-01,89,3,789.29,2367.87
2023-07-01,32,5,729.52,3647.6
2023-07-01,47,3,353.48,1060.44
2023-07-01,51,4,750.63,3002.52
2023-07-01,55,4,520.75,2083.0
2023-07-01,97,3,741.22,2223.66
2023-07-01,68,3,733.32,2199.96
2023-07-01,48,7,576.19,4033.3300000000004
2023-07-01,20,6,293.45,1760.6999999999998
2023-07-01,5,2,226.95,453.9
2023-07-01,84,1,446.93,446.93
2023-07-01,64,9,719.57,6476.13
2023-07-01,73,4,66.64,266.56
2023-07-01,92,2,969.22,1938.44
2023-07-01,81,9,860.02,7740.18
2023-07-01,75,4,832.48,3329.92
2023-07-01,77,5,500.37,2501.85
2023-07-01,9,7,325.17,2276.19
2023-07-01,51,9,750.63,6755.67
2023-07-01,58,4,438.19,1752.76
2023-07-01,32,10,729.52,7295.2
2023-07-01,3,8,201.96,1615.68
2023-07-01,50,2,891.34,1782.68
2023-07-01,73,6,66.64,399.84000000000003
2023-07-01,101,6,800.82,4804.92
2023-07-01,42,3,514.3,1542.8999999999999
2023-07-01,53,7,97.21,680.4699999999999
2023-07-01,100,1,174.71,174.71
2023-07-01,8,2,694.39,1388.78
2023-07-01,11,9,480.35,4323.150000000001
2023-07-01,62,2,978.15,1956.3
2023-07-01,94,10,434.39,4343.9
2023-07-01,90,9,129.01,1161.09
2023-07-01,76,10,890.23,8902.3
2023-07-01,28,4,416.0,1664.0
2023-07-01,103,4,276.11,1104.44
2023-07-01,57,10,559.52,5595.2
2023-07-01,72,1,547.54,547.54
2023-07-01,70,4,820.08,3280.32
2023-07-01,18,7,604.72,4233.04
2023-07-01,67,4,46.54,186.16
2023-07-01,61,9,813.34,7320.06
2023-07-01,80,3,952.98,2858.94
2023-07-01,19,1,622.88,622.88
2023-07-01,63,5,169.79,848.9499999999999
2023-07-01,79,4,842.18,3368.72
2023-07-01,49,2,128.86,257.72
2023-07-01,44,8,236.52,1892.16
2023-07-01,84,10,446.93,4469.3
2023-07-01,45,6,870.52,5223.12
2023-07-01,21,3,524.23,1572.69
2023-07-01,99,5,934.2,4671.0
2023-07-01,4,5,469.94,2349.7
2023-07-01,65,8,239.82,1918.56
2023-07-01,16,7,399.38,2795.66
2023-07-01,58,8,438.19,3505.52
2023-07-01,99,8,934.2,7473.6
2023-07-01,28,7,416.0,2912.0
2023-07-01,64,4,719.57,2878.28
2023-07-01,57,1,559.52,559.52
2023-07-01,19,7,622.88,4360.16
2023-07-01,47,5,353.48,1767.4
2023-07-01,77,1,500.37,500.37
2023-07-01,44,1,236.52,236.52
2023-07-01,39,10,694.49,6944.9
2023-07-01,13,3,884.87,2654.61
2023-07-01,7,7,951.34,6659.38
2023-07-01,69,10,616.83,6168.3
2023-07-01,59,5,152.23,761.15
2023-07-01,103,6,276.11,1656.66
2023-07-01,80,9,952.98,8576.82
2023-07-01,22,9,168.85,1519.6499999999999
2023-07-01,1,7,620.21,4341.47
2023-07-01,5,2,226.95,453.9
2023-07-01,99,10,934.2,9342.0
2023-07-01,12,10,313.23,3132.3
2023-07-01,56,2,283.81,567.62
2023-07-01,84,8,446.93,3575.44
2023-07-01,54,3,13.01,39.03
2023-07-01,104,4,748.03,2992.12
2023-07-01,40,8,679.48,5435.84
2023-07-01,28,9,416.0,3744.0
2023-07-01,80,10,952.98,9529.8
2023-07-01,16,2,399.38,798.76
2023-07-01,96,3,669.79,2009.37
2023-07-01,13,4,884.87,3539.48
2023-07-01,33,10,264.73,2647.3
2023-07-01,46,4,566.65,2266.6
2023-07-01,3,3,201.96,605.88
2023-07-01,76,3,890.23,2670.69
2023-07-01,30,5,989.05,4945.25
2023-07-01,43,5,201.16,1005.8
2023-07-01,89,8,789.29,6314.32
2023-07-01,95,7,368.97,2582.79
2023-07-01,11,4,480.35,1921.4
2023-07-01,6,4,832.16,3328.64
2023-07-01,77,8,500.37,4002.96
2023-07-01,18,5,604.72,3023.6000000000004
2023-07-01,49,5,128.86,644.3000000000001
2023-07-01,29,4,356.09,1424.36
2023-07-01,47,5,353.48,1767.4
2023-07-01,8,10,694.39,6943.9
2023-07-01,102,6,436.37,2618.2200000000003
2023-07-01,96,2,669.79,1339.58
2023-07-01,23,10,555.48,5554.8
